Chromosome Name	Gene Start (bp)	Gene End (bp)	Associated Gene Name	Description	Transcript Biotype	Ensembl Gene ID	Ensembl Transcript ID
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000593090
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000603809
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000610024
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000609565
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000609128
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000610172
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000606100
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000606849
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000585654
2	38302791	38408997	CYP1B1-AS1	CYP1B1 antisense RNA 1 [Source:HGNC Symbol;Acc:28543]	antisense	ENSG00000232973	ENST00000413828
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000254667
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000442830
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000471218
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000455661
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000467366
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000306042
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	retained_intron	ENSG00000132334	ENST00000487428
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	nonsense_mediated_decay	ENSG00000132334	ENST00000495530
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	nonsense_mediated_decay	ENSG00000132334	ENST00000479896
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	retained_intron	ENSG00000132334	ENST00000492479
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	retained_intron	ENSG00000132334	ENST00000463727
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000419012
10	129705325	129884119	PTPRE	protein tyrosine phosphatase, receptor type, E [Source:HGNC Symbol;Acc:9669]	protein_coding	ENSG00000132334	ENST00000430713
10	33500205	33502732	RP11-342D11.2		antisense	ENSG00000238258	ENST00000451530
12	54747445	54891472	RP11-753H16.3		antisense	ENSG00000258137	ENST00000550474
12	54747445	54891472	RP11-753H16.3		antisense	ENSG00000258137	ENST00000552053
15	101433945	101459488	RP11-66B24.4		antisense	ENSG00000259583	ENST00000560351
15	101433945	101459488	RP11-66B24.4		antisense	ENSG00000259583	ENST00000560068
15	101433945	101459488	RP11-66B24.4		antisense	ENSG00000259583	ENST00000560461
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000428064
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000332345
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000393310
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000410093
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	processed_transcript	ENSG00000169756	ENST00000449684
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000409441
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	nonsense_mediated_decay	ENSG00000169756	ENST00000422797
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000338045
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	retained_intron	ENSG00000169756	ENST00000474038
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	processed_transcript	ENSG00000169756	ENST00000462817
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	retained_intron	ENSG00000169756	ENST00000496653
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	nonsense_mediated_decay	ENSG00000169756	ENST00000414829
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	nonsense_mediated_decay	ENSG00000169756	ENST00000434274
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	processed_transcript	ENSG00000169756	ENST00000480744
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000544547
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000542845
2	109150857	109303702	LIMS1	LIM and senescent cell antigen-like domains 1 [Source:HGNC Symbol;Acc:6616]	protein_coding	ENSG00000169756	ENST00000393314
8	38558144	38562373	RP11-495O10.1		lincRNA	ENSG00000254321	ENST00000521511
3	15358127	15358229	snoU13	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]	snoRNA	ENSG00000238891	ENST00000458917
12	54747576	54860769	RP11-753H16.5		antisense	ENSG00000258086	ENST00000552785
9	135644840	135645599	RP11-295G24.5		sense_intronic	ENSG00000224992	ENST00000451318
2	178148236	178257419	AC074286.1		sense_overlapping	ENSG00000213963	ENST00000397057
2	178148236	178257419	AC074286.1		sense_overlapping	ENSG00000213963	ENST00000456746
2	178148236	178257419	AC074286.1		sense_overlapping	ENSG00000213963	ENST00000430416
2	178148236	178257419	AC074286.1		sense_overlapping	ENSG00000213963	ENST00000443132
2	178148236	178257419	AC074286.1		sense_overlapping	ENSG00000213963	ENST00000447413
4	124411423	124443261	RP11-381N20.2		lincRNA	ENSG00000249125	ENST00000503950
4	124426434	124448680	RP11-381N20.1		lincRNA	ENSG00000251526	ENST00000508291
1	229576031	229576767	RP5-1068B5.3		lincRNA	ENSG00000226920	ENST00000434311
1	85742398	85913807	RP11-131L23.1		antisense	ENSG00000223653	ENST00000427819
1	85742398	85913807	RP11-131L23.1		antisense	ENSG00000223653	ENST00000426125
15	71088936	71095027	RPL29P30	ribosomal protein L29 pseudogene 30 [Source:HGNC Symbol;Acc:36601]	processed_transcript	ENSG00000235420	ENST00000470368
15	71088936	71095027	RPL29P30	ribosomal protein L29 pseudogene 30 [Source:HGNC Symbol;Acc:36601]	transcribed_processed_pseudogene	ENSG00000235420	ENST00000484381
15	71088936	71095027	RPL29P30	ribosomal protein L29 pseudogene 30 [Source:HGNC Symbol;Acc:36601]	processed_transcript	ENSG00000235420	ENST00000496414
15	71088936	71095027	RPL29P30	ribosomal protein L29 pseudogene 30 [Source:HGNC Symbol;Acc:36601]	processed_pseudogene	ENSG00000235420	ENST00000425100
8	124600999	124601286	RN7SKP155	RNA, 7SK small nuclear pseudogene 155 [Source:HGNC Symbol;Acc:45879]	misc_RNA	ENSG00000251840	ENST00000516031
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000469312
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000490006
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000471417
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000461990
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000590653
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000476432
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000467438
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000484933
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000589455
1	87595448	87634881	LINC01140	long intergenic non-protein coding RNA 1140 [Source:HGNC Symbol;Acc:27922]	lincRNA	ENSG00000267272	ENST00000587165
1	33452553	33453834	RP4-803A2.2		unprocessed_pseudogene	ENSG00000239670	ENST00000447420
1	87616981	87617128	AL139139.1		miRNA	ENSG00000221222	ENST00000408295
1	33452676	33498070	RP1-117O3.2		antisense	ENSG00000236065	ENST00000427524
8	18837129	18837282	SNORA62	Small nucleolar RNA SNORA62/SNORA6 family [Source:RFAM;Acc:RF00091]	snoRNA	ENSG00000201157	ENST00000364287
1	236121179	236135125	RP4-580N22.2		lincRNA	ENSG00000229291	ENST00000443207
1	39672184	39672629	RP11-416A14.1		sense_intronic	ENSG00000270040	ENST00000602528
6	30718815	30719062	RN7SL353P	RNA, 7SL, cytoplasmic 353, pseudogene [Source:HGNC Symbol;Acc:46369]	misc_RNA	ENSG00000263608	ENST00000579902
5	172890503	172911587	CTB-164N12.1		lincRNA	ENSG00000253141	ENST00000519400
5	172890503	172911587	CTB-164N12.1		lincRNA	ENSG00000253141	ENST00000518605
7	25632971	25790614	AC003090.1		lincRNA	ENSG00000223561	ENST00000446840
7	25632971	25790614	AC003090.1		lincRNA	ENSG00000223561	ENST00000456777
7	25632971	25790614	AC003090.1		lincRNA	ENSG00000223561	ENST00000423689
8	23193684	23223638	RP11-177H13.2		retained_intron	ENSG00000253837	ENST00000517420
8	23193684	23223638	RP11-177H13.2		antisense	ENSG00000253837	ENST00000519692
1	95302304	95320982	RP11-465K1.2		antisense	ENSG00000237416	ENST00000422162
1	95302304	95320982	RP11-465K1.2		retained_intron	ENSG00000237416	ENST00000532087
1	95393122	95428826	RP4-639F20.1		antisense	ENSG00000235501	ENST00000452846
1	95393122	95428826	RP4-639F20.1		antisense	ENSG00000235501	ENST00000438509
1	95393122	95428826	RP4-639F20.1		antisense	ENSG00000235501	ENST00000456582
17	57924799	57924905	RNU6-450P	RNA, U6 small nuclear 450, pseudogene [Source:HGNC Symbol;Acc:47413]	snRNA	ENSG00000201524	ENST00000364654
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000504719
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000524165
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	processed_transcript	ENSG00000249859	ENST00000523328
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000521951
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000517525
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000523427
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000517790
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000522963
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000518528
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000523068
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000521122
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000513868
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000520913
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000519481
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	processed_transcript	ENSG00000249859	ENST00000517838
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000512617
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000521600
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000522875
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000523190
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	lincRNA	ENSG00000249859	ENST00000522414
8	128806779	129113499	PVT1	Pvt1 oncogene (non-protein coding) [Source:HGNC Symbol;Acc:9709]	miRNA	ENSG00000249859	ENST00000408388
22	28144265	28197486	MN1	meningioma (disrupted in balanced translocation) 1 [Source:HGNC Symbol;Acc:7180]	protein_coding	ENSG00000169184	ENST00000302326
22	28144265	28197486	MN1	meningioma (disrupted in balanced translocation) 1 [Source:HGNC Symbol;Acc:7180]	nonsense_mediated_decay	ENSG00000169184	ENST00000424656
22	28144265	28197486	MN1	meningioma (disrupted in balanced translocation) 1 [Source:HGNC Symbol;Acc:7180]	processed_transcript	ENSG00000169184	ENST00000497225
5	141704858	142051566	AC005592.2		antisense	ENSG00000231185	ENST00000510311
5	141704858	142051566	AC005592.2		antisense	ENSG00000231185	ENST00000515288
5	141704858	142051566	AC005592.2		antisense	ENSG00000231185	ENST00000514303
5	141704858	142051566	AC005592.2		antisense	ENSG00000231185	ENST00000443800
5	141704858	142051566	AC005592.2		antisense	ENSG00000231185	ENST00000425963
5	141704858	142051566	AC005592.2		antisense	ENSG00000231185	ENST00000414314
8	81035087	81039905	RP11-92K15.1		antisense	ENSG00000254205	ENST00000522494
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	protein_coding	ENSG00000075420	ENST00000421757
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	protein_coding	ENSG00000075420	ENST00000415807
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	retained_intron	ENSG00000075420	ENST00000469491
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	protein_coding	ENSG00000075420	ENST00000336824
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	protein_coding	ENSG00000075420	ENST00000423424
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	protein_coding	ENSG00000075420	ENST00000416957
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	retained_intron	ENSG00000075420	ENST00000478016
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	protein_coding	ENSG00000075420	ENST00000443501
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	processed_transcript	ENSG00000075420	ENST00000476794
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	retained_intron	ENSG00000075420	ENST00000483344
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	retained_intron	ENSG00000075420	ENST00000494000
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	retained_intron	ENSG00000075420	ENST00000490832
3	171757418	172119455	FNDC3B	fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:24670]	protein_coding	ENSG00000075420	ENST00000392699
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	protein_coding	ENSG00000161791	ENST00000335154
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	processed_transcript	ENSG00000161791	ENST00000550668
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	protein_coding	ENSG00000161791	ENST00000550488
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	retained_intron	ENSG00000161791	ENST00000549137
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	protein_coding	ENSG00000161791	ENST00000352151
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	retained_intron	ENSG00000161791	ENST00000550970
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	protein_coding	ENSG00000161791	ENST00000550424
12	50031724	50101948	FMNL3	formin-like 3 [Source:HGNC Symbol;Acc:23698]	protein_coding	ENSG00000161791	ENST00000293590
5	151056506	151104343	CTB-113P19.1		antisense	ENSG00000249035	ENST00000510576
5	151056506	151104343	CTB-113P19.1		antisense	ENSG00000249035	ENST00000518905
3	172223298	172241297	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]	protein_coding	ENSG00000121858	ENST00000241261
3	172223298	172241297	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]	protein_coding	ENSG00000121858	ENST00000420541
3	172223298	172241297	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]	nonsense_mediated_decay	ENSG00000121858	ENST00000430881
3	172223298	172241297	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]	retained_intron	ENSG00000121858	ENST00000494851
3	172223298	172241297	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10 [Source:HGNC Symbol;Acc:11925]	retained_intron	ENSG00000121858	ENST00000472804
